Show,EpId,ClipId,Start,Stop,Start_5_sec,Stop_5_sec,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech
FluencyBank,71,18,1564800,1612800,1548800,1628800,0,0,3,0,0,0,0,0,0,0,0,0
FluencyBank,71,19,1601440,1649440,1585440,1665440,0,0,2,0,0,0,0,1,1,0,0,0
FluencyBank,71,20,1644480,1692480,1628480,1708480,0,0,0,0,3,1,1,0,0,0,0,0
FluencyBank,71,21,1741120,1789120,1725120,1805120,0,0,1,2,0,0,0,0,0,1,0,0
FluencyBank,71,22,1768320,1816320,1752320,1832320,0,0,0,0,0,0,1,1,3,1,0,0
FluencyBank,71,23,1802240,1850240,1786240,1866240,0,0,0,0,3,1,0,0,0,0,0,0
FluencyBank,71,24,1901760,1949760,1885760,1965760,0,0,3,1,1,1,0,1,0,0,0,0
FluencyBank,71,25,1929600,1977600,1913600,1993600,1,0,0,0,0,2,1,1,0,0,0,0
FluencyBank,71,26,2001920,2049920,1985920,2065920,0,0,1,2,0,1,0,1,0,0,0,0
FluencyBank,71,27,2028160,2076160,2012160,2092160,0,0,0,1,2,0,0,2,0,0,0,0
FluencyBank,71,28,2161280,2209280,2145280,2225280,1,0,1,0,3,0,0,0,0,0,0,0
FluencyBank,71,29,2187360,2235360,2171360,2251360,0,0,2,1,0,0,1,1,0,1,0,0
FluencyBank,71,30,2300640,2348640,2284640,2364640,0,0,0,1,0,3,0,3,0,0,0,0
FluencyBank,71,31,2328160,2376160,2312160,2392160,2,0,0,2,3,0,2,3,0,0,0,0
FluencyBank,71,32,146400,194400,130400,210400,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,71,33,2356480,2404480,2340480,2420480,0,0,0,0,2,2,0,1,0,0,0,0
FluencyBank,71,34,2415840,2463840,2399840,2479840,2,0,0,1,0,0,2,0,1,0,0,0
FluencyBank,71,35,2447680,2495680,2431680,2511680,1,0,0,0,1,0,1,0,2,0,0,0
FluencyBank,71,36,2466080,2514080,2450080,2530080,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,71,37,2476000,2524000,2460000,2540000,0,0,1,0,0,0,0,0,2,0,0,0
FluencyBank,71,38,2543040,2591040,2527040,2607040,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,71,39,2610240,2658240,2594240,2674240,0,0,1,0,0,0,1,2,2,1,0,0
FluencyBank,71,40,2635360,2683360,2619360,2699360,0,0,1,1,0,0,2,1,1,0,0,0
FluencyBank,71,41,2653600,2701600,2637600,2717600,0,0,0,1,1,1,1,0,0,0,0,0
FluencyBank,71,42,2732800,2780800,2716800,2796800,1,0,0,0,2,0,2,0,1,0,0,0
FluencyBank,71,43,2761760,2809760,2745760,2825760,0,0,1,0,3,1,0,3,0,0,0,0
FluencyBank,71,44,2907200,2955200,2891200,2971200,0,0,3,1,1,0,0,0,0,0,0,0
FluencyBank,71,45,2934400,2982400,2918400,2998400,0,0,1,2,2,3,0,0,0,0,0,0
FluencyBank,71,46,288480,336480,272480,352480,0,0,1,3,1,0,2,0,0,0,0,0
FluencyBank,71,47,314240,362240,298240,378240,0,0,0,1,3,0,1,2,0,0,0,0
FluencyBank,71,48,3018400,3066400,3002400,3082400,1,0,0,1,1,0,3,0,1,0,0,0
FluencyBank,71,49,3050240,3098240,3034240,3114240,1,0,0,0,1,2,2,0,1,0,0,0
FluencyBank,71,50,3154240,3202240,3138240,3218240,0,0,2,0,0,1,0,2,0,0,0,0
FluencyBank,71,51,3178560,3226560,3162560,3242560,2,0,0,2,0,0,3,0,1,0,0,0
FluencyBank,71,52,3250880,3298880,3234880,3314880,0,0,0,0,2,3,0,1,0,0,0,0
FluencyBank,71,53,3294080,3342080,3278080,3358080,0,0,0,1,3,0,2,0,0,0,0,0
FluencyBank,71,54,3347200,3395200,3331200,3411200,1,0,0,1,0,0,1,2,2,0,0,0
FluencyBank,71,55,3362560,3410560,3346560,3426560,1,0,0,0,0,0,1,3,3,1,0,0
FluencyBank,71,56,3378080,3426080,3362080,3442080,0,0,0,2,0,0,1,1,1,0,0,0
FluencyBank,71,57,3418080,3466080,3402080,3482080,0,0,0,2,1,0,1,0,0,0,0,0
FluencyBank,71,58,3462560,3510560,3446560,3526560,0,0,0,1,1,2,2,2,0,0,0,0
FluencyBank,71,59,3497920,3545920,3481920,3561920,1,0,0,1,0,1,2,0,0,0,0,0
FluencyBank,71,60,3697920,3745920,3681920,3761920,0,0,2,1,1,0,2,1,0,0,0,0
FluencyBank,71,61,3722080,3770080,3706080,3786080,0,0,0,1,3,0,0,1,0,1,0,0
FluencyBank,71,62,3763680,3811680,3747680,3827680,1,0,0,1,2,0,1,0,0,0,0,0
FluencyBank,71,63,3797920,3845920,3781920,3861920,0,0,0,0,0,0,1,0,3,0,0,0
FluencyBank,71,64,368320,416320,352320,432320,0,0,0,2,3,2,0,2,0,0,0,0
FluencyBank,71,65,3836640,3884640,3820640,3900640,1,0,0,3,0,0,2,0,0,0,0,0
FluencyBank,71,66,3849120,3897120,3833120,3913120,0,0,0,2,0,0,1,0,1,0,0,0
FluencyBank,71,67,3931520,3979520,3915520,3995520,0,0,0,0,0,0,0,0,3,2,0,0
FluencyBank,71,68,4052960,4100960,4036960,4116960,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,71,69,4079040,4127040,4063040,4143040,1,0,0,2,0,0,2,0,0,0,0,0
FluencyBank,71,70,4140000,4188000,4124000,4204000,0,0,3,0,0,0,0,1,0,0,0,0
FluencyBank,71,71,4171360,4219360,4155360,4235360,0,0,0,0,2,3,0,0,0,0,0,0
FluencyBank,71,72,4271840,4319840,4255840,4335840,0,0,0,1,2,0,1,0,0,0,0,0
FluencyBank,71,73,4298880,4346880,4282880,4362880,1,0,0,2,1,0,2,0,0,1,0,0
FluencyBank,71,74,4338240,4386240,4322240,4402240,0,0,0,1,0,2,2,1,0,0,0,0
FluencyBank,71,75,4382400,4430400,4366400,4446400,2,0,0,0,1,0,1,1,1,0,0,0
FluencyBank,71,76,4442240,4490240,4426240,4506240,0,0,3,1,1,0,0,0,0,0,0,0
FluencyBank,71,77,4719360,4767360,4703360,4783360,0,0,3,1,1,0,2,0,0,0,0,0
FluencyBank,71,78,4744480,4792480,4728480,4808480,0,0,1,1,0,0,1,1,1,0,0,0
FluencyBank,71,79,418080,466080,402080,482080,0,0,0,1,2,1,0,1,0,0,0,0
FluencyBank,71,80,4886560,4934560,4870560,4950560,1,0,0,2,0,0,2,0,0,0,0,0
FluencyBank,71,81,4931040,4979040,4915040,4995040,0,0,0,0,3,0,0,2,0,0,0,0
FluencyBank,71,82,4992000,5040000,4976000,5056000,1,0,2,0,1,0,2,0,0,0,0,0
FluencyBank,71,83,5023840,5071840,5007840,5087840,0,0,0,0,2,0,0,0,1,0,0,0
FluencyBank,71,84,5061440,5109440,5045440,5125440,0,0,0,0,1,0,1,0,2,0,0,0
FluencyBank,71,85,5114400,5162400,5098400,5178400,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,71,86,5176480,5224480,5160480,5240480,1,0,1,0,1,0,3,0,1,1,0,0
FluencyBank,71,87,5202560,5250560,5186560,5266560,0,0,0,1,1,3,0,1,0,0,0,0
FluencyBank,71,88,5323040,5371040,5307040,5387040,1,0,0,2,0,0,2,0,0,1,0,0
FluencyBank,71,89,5355840,5403840,5339840,5419840,1,0,0,0,0,0,2,2,3,0,0,0
FluencyBank,71,90,5446240,5494240,5430240,5510240,2,0,0,0,0,0,3,0,2,0,0,0
FluencyBank,71,91,5492480,5540480,5476480,5556480,0,0,0,1,0,0,0,0,2,0,0,0
FluencyBank,71,92,5541440,5589440,5525440,5605440,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,71,93,5614720,5662720,5598720,5678720,0,0,0,1,0,0,0,0,2,1,0,0
FluencyBank,71,94,5644960,5692960,5628960,5708960,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,71,95,5678560,5726560,5662560,5742560,0,0,0,3,1,1,1,1,0,0,0,0
FluencyBank,71,96,542240,590240,526240,606240,1,0,0,0,3,1,1,1,0,0,0,0
FluencyBank,71,97,569920,617920,553920,633920,0,0,0,0,3,2,1,0,0,0,0,0
FluencyBank,71,98,5724000,5772000,5708000,5788000,0,0,0,3,1,0,2,0,0,0,0,0
FluencyBank,71,99,5747200,5795200,5731200,5811200,0,0,0,2,0,1,2,2,0,0,0,0
FluencyBank,71,100,5835360,5883360,5819360,5899360,0,0,0,3,0,0,0,0,0,1,0,0
FluencyBank,71,101,5891360,5939360,5875360,5955360,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,71,102,5934720,5982720,5918720,5998720,0,0,0,1,0,0,1,0,2,0,0,0
FluencyBank,71,103,5972640,6020640,5956640,6036640,0,0,3,0,0,0,0,1,0,0,0,0
FluencyBank,71,104,6015200,6063200,5999200,6079200,0,0,0,0,3,1,0,2,0,0,0,0
FluencyBank,71,105,6041600,6089600,6025600,6105600,0,0,0,1,3,0,0,0,0,0,0,0
FluencyBank,71,106,6139840,6187840,6123840,6203840,1,0,0,2,2,1,2,1,0,0,0,0
FluencyBank,71,107,6164160,6212160,6148160,6228160,0,0,0,0,2,1,1,0,1,0,0,0
FluencyBank,71,108,6237120,6285120,6221120,6301120,0,0,1,1,1,0,0,0,0,0,0,0
FluencyBank,71,109,6275040,6323040,6259040,6339040,0,0,2,0,0,0,1,1,1,0,0,0
FluencyBank,71,110,6317440,6365440,6301440,6381440,1,0,2,0,0,0,3,0,0,0,0,0
FluencyBank,71,111,593120,641120,577120,657120,0,0,0,1,1,1,1,1,0,0,0,0
FluencyBank,71,112,6354720,6402720,6338720,6418720,0,0,0,2,2,0,1,1,0,0,0,0
FluencyBank,71,113,6413760,6461760,6397760,6477760,0,0,0,1,0,2,0,1,1,0,0,0
FluencyBank,71,114,6447840,6495840,6431840,6511840,1,0,1,0,0,0,2,0,2,0,0,0
FluencyBank,71,115,6490880,6538880,6474880,6554880,0,0,0,0,0,0,1,1,3,1,0,0
FluencyBank,71,116,6539680,6587680,6523680,6603680,0,0,1,0,0,0,0,0,2,0,0,0
FluencyBank,71,117,6601760,6649760,6585760,6665760,0,0,0,0,0,0,2,0,3,0,0,0
FluencyBank,71,118,624800,672800,608800,688800,0,0,0,1,1,0,2,0,1,0,0,0
FluencyBank,71,119,680640,728640,664640,744640,0,0,0,0,2,2,0,1,0,0,0,0
FluencyBank,71,120,708800,756800,692800,772800,0,0,0,0,3,0,3,0,0,0,0,0
FluencyBank,76,0,498240,546240,482240,562240,0,0,0,0,2,0,0,0,1,0,0,0
FluencyBank,76,1,2403840,2451840,2387840,2467840,0,0,0,1,1,3,0,0,0,0,0,0
FluencyBank,76,2,2509280,2557280,2493280,2573280,0,0,0,0,1,1,0,3,1,0,0,0
FluencyBank,76,3,2533280,2581280,2517280,2597280,0,0,0,1,0,0,1,1,2,0,0,0
FluencyBank,76,4,3030720,3078720,3014720,3094720,0,0,0,2,2,0,0,0,0,1,0,0
FluencyBank,76,5,3060480,3108480,3044480,3124480,0,0,0,0,1,0,2,0,2,0,0,0
FluencyBank,76,6,3309600,3357600,3293600,3373600,0,0,0,2,1,0,1,0,1,0,0,0
FluencyBank,76,7,3364800,3412800,3348800,3428800,0,0,0,1,1,2,0,0,0,1,0,0
FluencyBank,76,8,3509600,3557600,3493600,3573600,0,0,0,3,0,0,1,0,0,0,0,0
FluencyBank,76,9,3548640,3596640,3532640,3612640,0,0,2,1,1,0,1,0,0,0,0,0
FluencyBank,76,10,4005760,4053760,3989760,4069760,0,0,2,0,0,0,1,0,1,0,0,0
FluencyBank,76,11,4058240,4106240,4042240,4122240,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,76,12,4141120,4189120,4125120,4205120,0,0,0,0,0,0,0,3,3,1,0,0
FluencyBank,76,13,4166080,4214080,4150080,4230080,0,0,1,0,0,0,0,2,2,1,0,0
FluencyBank,76,14,4584000,4632000,4568000,4648000,1,0,2,3,2,0,2,0,0,0,0,0
FluencyBank,76,15,4607680,4655680,4591680,4671680,0,0,0,2,1,0,2,0,1,0,0,0
FluencyBank,76,16,4621760,4669760,4605760,4685760,0,0,0,2,2,0,1,1,0,0,0,0
FluencyBank,76,17,5156800,5204800,5140800,5220800,0,0,1,0,0,3,0,2,0,0,0,0
FluencyBank,76,18,5180480,5228480,5164480,5244480,0,0,0,1,1,2,1,3,0,0,0,0
FluencyBank,76,19,735200,783200,719200,799200,0,0,1,1,1,0,0,0,1,0,0,0
FluencyBank,76,20,763520,811520,747520,827520,0,0,3,0,0,0,0,0,0,0,0,0
FluencyBank,76,21,5907520,5955520,5891520,5971520,0,0,0,2,1,0,0,1,0,0,0,0
FluencyBank,76,22,5932640,5980640,5916640,5996640,1,0,0,1,2,0,2,0,0,0,0,0
FluencyBank,76,23,5978560,6026560,5962560,6042560,0,0,0,1,0,0,0,0,2,0,0,0
FluencyBank,76,24,6007200,6055200,5991200,6071200,1,0,0,1,0,0,1,0,2,0,0,0
FluencyBank,76,25,6187360,6235360,6171360,6251360,0,0,0,2,2,0,0,0,0,0,0,0
FluencyBank,76,26,6214080,6262080,6198080,6278080,0,0,0,2,2,0,1,1,0,0,0,0
FluencyBank,76,27,6236160,6284160,6220160,6300160,1,0,0,1,0,1,1,2,1,0,0,0
FluencyBank,76,28,6452800,6500800,6436800,6516800,1,0,3,2,1,0,1,0,0,0,0,0
FluencyBank,76,29,6476640,6524640,6460640,6540640,0,0,0,1,0,1,0,2,1,0,0,0
FluencyBank,76,30,7221920,7269920,7205920,7285920,0,0,0,1,0,0,1,0,2,1,0,0
FluencyBank,76,31,7258720,7306720,7242720,7322720,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,76,32,7366240,7414240,7350240,7430240,0,0,0,0,0,0,0,1,3,1,0,0
FluencyBank,76,33,7392640,7440640,7376640,7456640,0,0,1,1,0,0,0,3,1,0,0,0
FluencyBank,76,34,7454240,7502240,7438240,7518240,0,0,0,1,0,0,0,0,2,0,0,0
FluencyBank,76,35,7480800,7528800,7464800,7544800,0,0,3,1,0,0,1,1,0,0,0,0
FluencyBank,76,36,7532160,7580160,7516160,7596160,0,0,0,1,2,0,2,0,0,0,0,0
FluencyBank,76,37,7565440,7613440,7549440,7629440,1,0,0,3,2,0,1,0,0,0,0,0
FluencyBank,76,38,780960,828960,764960,844960,0,0,2,0,0,0,1,0,1,0,0,0
FluencyBank,76,39,7879680,7927680,7863680,7943680,0,0,3,1,2,0,1,0,0,0,0,0
FluencyBank,76,40,7904480,7952480,7888480,7968480,0,0,3,1,2,0,0,0,0,0,0,0
FluencyBank,76,41,7924960,7972960,7908960,7988960,0,0,2,3,2,0,1,0,0,0,0,0
FluencyBank,76,42,8422400,8470400,8406400,8486400,0,0,1,2,1,2,0,2,0,0,0,0
FluencyBank,76,43,8449600,8497600,8433600,8513600,0,0,0,3,1,0,2,0,0,0,0,0
FluencyBank,76,44,8721920,8769920,8705920,8785920,1,0,1,1,2,1,1,2,0,0,0,0
FluencyBank,76,45,8745440,8793440,8729440,8809440,0,0,1,1,2,1,1,0,0,0,0,0
FluencyBank,76,46,8783680,8831680,8767680,8847680,1,0,0,1,0,0,1,0,2,0,0,0
FluencyBank,76,47,8827680,8875680,8811680,8891680,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,76,48,8955040,9003040,8939040,9019040,0,0,0,2,2,0,0,0,0,0,0,0
FluencyBank,76,49,8980160,9028160,8964160,9044160,0,0,0,2,0,0,0,0,1,0,0,0
FluencyBank,76,50,9691680,9739680,9675680,9755680,1,0,0,2,2,0,1,0,0,1,0,0
FluencyBank,76,51,9719520,9767520,9703520,9783520,1,0,1,0,0,1,1,0,2,0,0,0
FluencyBank,76,52,9731040,9779040,9715040,9795040,1,0,1,1,0,0,2,0,1,0,0,0
FluencyBank,76,53,10150720,10198720,10134720,10214720,0,0,1,0,2,0,0,3,0,0,0,0
FluencyBank,76,54,10174400,10222400,10158400,10238400,0,0,0,0,0,0,0,3,3,1,0,0
FluencyBank,76,55,10237920,10285920,10221920,10301920,0,0,2,2,1,1,0,2,0,1,0,0
FluencyBank,76,56,10262400,10310400,10246400,10326400,0,0,0,0,0,1,0,2,2,1,0,0
FluencyBank,76,57,1165280,1213280,1149280,1229280,0,0,0,1,0,0,0,2,2,0,0,0
FluencyBank,76,58,1189280,1237280,1173280,1253280,0,0,0,1,2,2,2,1,0,0,0,0
FluencyBank,76,59,10325440,10373440,10309440,10389440,2,0,0,1,0,0,1,0,0,0,0,0
FluencyBank,76,60,10351520,10399520,10335520,10415520,1,0,0,1,1,1,1,0,1,0,0,0
FluencyBank,76,61,10400000,10448000,10384000,10464000,0,0,1,1,1,0,1,0,0,0,0,0
FluencyBank,76,62,10447040,10495040,10431040,10511040,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,76,63,10541920,10589920,10525920,10605920,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,76,64,10566240,10614240,10550240,10630240,0,0,0,0,0,0,0,3,3,0,0,0
FluencyBank,76,65,10646240,10694240,10630240,10710240,0,0,0,0,1,0,2,0,2,0,0,0
FluencyBank,76,66,10678560,10726560,10662560,10742560,0,0,0,1,0,2,0,0,0,0,0,0
FluencyBank,76,67,10730880,10778880,10714880,10794880,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,76,68,10766240,10814240,10750240,10830240,0,0,1,2,1,2,0,1,0,0,0,0
FluencyBank,76,69,10816640,10864640,10800640,10880640,1,0,1,1,0,1,2,0,1,0,0,0
FluencyBank,76,70,10825920,10873920,10809920,10889920,0,0,0,1,0,1,2,0,1,0,0,0
FluencyBank,76,71,10857760,10905760,10841760,10921760,0,0,3,0,0,0,0,1,0,0,0,0
FluencyBank,76,72,10931200,10979200,10915200,10995200,0,0,2,1,0,1,0,2,0,0,0,0
FluencyBank,76,73,10982080,11030080,10966080,11046080,0,0,0,1,2,0,0,1,1,0,0,0
FluencyBank,76,74,1328000,1376000,1312000,1392000,1,0,0,1,0,1,2,0,1,1,0,0
FluencyBank,76,75,1354720,1402720,1338720,1418720,0,0,0,1,1,1,0,3,1,0,0,0
FluencyBank,76,76,11132800,11180800,11116800,11196800,1,0,0,1,0,0,1,1,2,0,0,0
FluencyBank,76,77,11163680,11211680,11147680,11227680,3,0,0,1,0,0,3,0,1,0,0,0
FluencyBank,76,78,11838080,11886080,11822080,11902080,0,0,0,0,3,0,0,0,0,0,0,0
FluencyBank,76,79,11861600,11909600,11845600,11925600,0,0,0,1,0,0,1,1,2,0,0,0
FluencyBank,76,80,12009760,12057760,11993760,12073760,0,0,0,2,0,0,0,0,1,0,0,0
FluencyBank,76,81,12036160,12084160,12020160,12100160,0,0,1,1,2,1,0,0,0,0,0,0
FluencyBank,76,82,12601120,12649120,12585120,12665120,1,0,0,1,1,0,1,2,1,0,0,0
FluencyBank,76,83,12628160,12676160,12612160,12692160,1,0,1,3,1,0,2,1,0,0,0,0
FluencyBank,76,84,12879520,12927520,12863520,12943520,3,0,0,0,0,2,2,0,0,1,0,0
FluencyBank,76,85,12905280,12953280,12889280,12969280,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,76,86,12944960,12992960,12928960,13008960,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,76,87,12969120,13017120,12953120,13033120,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,76,88,1477600,1525600,1461600,1541600,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,76,89,1525440,1573440,1509440,1589440,0,0,2,2,0,0,0,0,0,1,0,0
FluencyBank,76,90,1812960,1860960,1796960,1876960,0,0,0,0,0,0,0,0,3,1,0,0
FluencyBank,76,91,1853120,1901120,1837120,1917120,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,76,92,1861120,1909120,1845120,1925120,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,76,93,1901600,1949600,1885600,1965600,0,0,3,0,0,0,0,3,0,0,0,0
FluencyBank,76,94,2310240,2358240,2294240,2374240,0,0,0,1,0,0,0,3,2,1,0,0
FluencyBank,76,95,2337440,2385440,2321440,2401440,0,0,1,0,2,0,0,0,0,0,0,0
FluencyBank,81,0,14880,62880,-1120,78880,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,81,1,8101760,8149760,8085760,8165760,0,0,1,1,1,0,0,0,1,1,0,0
FluencyBank,81,2,8131040,8179040,8115040,8195040,0,0,2,0,0,0,1,3,1,0,0,0
FluencyBank,81,3,8170560,8218560,8154560,8234560,0,0,0,2,0,1,0,0,0,0,0,0
FluencyBank,81,4,8231040,8279040,8215040,8295040,0,0,1,0,0,0,0,3,2,0,0,0
FluencyBank,81,5,8275040,8323040,8259040,8339040,0,0,1,1,0,0,0,0,1,0,0,0
FluencyBank,81,6,8312320,8360320,8296320,8376320,2,0,0,1,1,0,2,2,1,0,0,0
FluencyBank,81,7,8464800,8512800,8448800,8528800,0,0,0,0,0,3,0,0,0,0,0,0
FluencyBank,81,8,8496000,8544000,8480000,8560000,0,0,0,0,0,3,0,0,0,0,0,0
FluencyBank,81,9,8520480,8568480,8504480,8584480,0,0,0,0,2,0,0,0,1,0,0,0
FluencyBank,81,10,8596000,8644000,8580000,8660000,0,0,0,0,0,0,1,2,3,0,0,0
FluencyBank,81,11,8629760,8677760,8613760,8693760,0,0,0,0,0,1,0,0,2,1,0,0
FluencyBank,81,12,8684800,8732800,8668800,8748800,0,0,0,1,0,0,1,3,2,0,0,0
FluencyBank,81,13,8705760,8753760,8689760,8769760,0,0,0,1,2,0,0,0,0,1,0,0
FluencyBank,81,14,1032320,1080320,1016320,1096320,0,0,0,0,2,0,1,2,1,0,0,0
FluencyBank,81,15,8772320,8820320,8756320,8836320,0,0,0,2,1,0,0,0,0,0,0,0
FluencyBank,81,16,8838720,8886720,8822720,8902720,0,0,0,0,0,3,0,0,0,0,0,0
FluencyBank,81,17,8874720,8922720,8858720,8938720,0,0,0,1,0,3,0,0,0,0,0,0
FluencyBank,81,18,8986880,9034880,8970880,9050880,0,0,0,0,3,0,0,1,0,1,0,0
FluencyBank,81,19,9014080,9062080,8998080,9078080,0,0,1,0,0,0,0,3,2,0,0,0
FluencyBank,81,20,9063040,9111040,9047040,9127040,0,0,0,1,1,0,0,0,1,0,0,0
FluencyBank,81,21,9086080,9134080,9070080,9150080,0,0,0,1,3,0,0,0,0,1,0,0
FluencyBank,81,22,9141440,9189440,9125440,9205440,0,0,0,0,0,0,0,3,3,1,0,0
FluencyBank,81,23,9205280,9253280,9189280,9269280,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,81,24,9282560,9330560,9266560,9346560,0,0,0,0,0,0,0,1,3,1,0,0
FluencyBank,81,25,9352640,9400640,9336640,9416640,0,0,0,0,0,3,0,1,0,1,0,0
FluencyBank,81,26,9404640,9452640,9388640,9468640,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,81,27,9453600,9501600,9437600,9517600,0,0,0,0,0,0,3,0,3,0,0,0
FluencyBank,81,28,1235520,1283520,1219520,1299520,0,0,1,0,0,0,2,2,2,0,0,0
FluencyBank,81,29,1270240,1318240,1254240,1334240,0,0,0,1,2,0,0,0,0,0,0,0
FluencyBank,81,30,9502720,9550720,9486720,9566720,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,81,31,9535200,9583200,9519200,9599200,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,81,32,1343040,1391040,1327040,1407040,0,0,0,1,2,0,0,0,0,0,0,0
FluencyBank,81,33,1376160,1424160,1360160,1440160,0,0,0,0,0,0,0,0,3,2,0,0
FluencyBank,81,34,1404000,1452000,1388000,1468000,1,0,0,0,0,0,2,0,2,0,0,0
FluencyBank,81,35,1451360,1499360,1435360,1515360,0,0,3,0,0,0,0,0,0,0,0,0
FluencyBank,81,36,1498240,1546240,1482240,1562240,0,0,0,0,2,0,0,0,1,0,0,0
FluencyBank,81,37,1551840,1599840,1535840,1615840,0,0,1,0,0,0,0,2,2,0,0,0
FluencyBank,81,38,1587040,1635040,1571040,1651040,0,0,0,0,0,0,0,2,3,0,0,0
FluencyBank,81,39,1693120,1741120,1677120,1757120,0,0,0,0,1,2,1,2,0,0,0,0
FluencyBank,81,40,1723040,1771040,1707040,1787040,0,0,0,1,0,0,1,0,2,0,0,0
FluencyBank,81,41,1795360,1843360,1779360,1859360,0,0,0,1,0,1,1,1,1,0,0,0
FluencyBank,81,42,1822560,1870560,1806560,1886560,1,0,0,2,0,0,0,0,1,2,0,0
FluencyBank,81,43,1854560,1902560,1838560,1918560,1,0,0,1,1,0,2,0,2,0,0,0
FluencyBank,81,44,33280,81280,17280,97280,0,0,0,0,3,0,0,1,0,0,0,0
FluencyBank,81,45,1877120,1925120,1861120,1941120,0,0,0,1,1,3,0,2,0,0,0,0
FluencyBank,81,46,1944960,1992960,1928960,2008960,0,0,1,0,0,0,0,2,2,0,0,0
FluencyBank,81,47,1981280,2029280,1965280,2045280,0,0,0,1,1,0,0,0,1,0,0,0
FluencyBank,81,48,2023520,2071520,2007520,2087520,0,0,0,0,2,1,0,2,0,0,0,0
FluencyBank,81,49,2051040,2099040,2035040,2115040,0,0,2,0,1,0,0,1,1,0,0,0
FluencyBank,81,50,2087360,2135360,2071360,2151360,0,0,0,1,1,1,0,1,0,0,0,0
FluencyBank,81,51,2152000,2200000,2136000,2216000,0,0,0,0,0,0,1,0,3,0,0,0
FluencyBank,81,52,2185440,2233440,2169440,2249440,0,0,0,1,0,0,1,0,2,0,0,0
FluencyBank,81,53,2252960,2300960,2236960,2316960,0,0,0,1,2,0,0,1,0,0,0,0
FluencyBank,81,54,2432640,2480640,2416640,2496640,0,0,0,1,0,0,0,0,3,1,0,0
FluencyBank,81,55,2463200,2511200,2447200,2527200,0,0,0,0,0,0,1,0,3,0,0,0
FluencyBank,81,56,2518720,2566720,2502720,2582720,0,0,0,0,1,0,0,0,2,0,0,0
FluencyBank,81,57,2560160,2608160,2544160,2624160,0,0,0,0,1,0,1,0,2,0,0,0
FluencyBank,81,58,419040,467040,403040,483040,0,0,0,1,1,0,0,0,1,0,0,0
FluencyBank,81,59,451200,499200,435200,515200,0,0,1,0,0,0,0,3,2,0,0,0
FluencyBank,81,60,2605280,2653280,2589280,2669280,1,0,1,0,0,0,1,0,1,0,0,0
FluencyBank,81,61,2639360,2687360,2623360,2703360,1,0,0,1,2,2,2,1,0,0,0,0
FluencyBank,81,62,2745120,2793120,2729120,2809120,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,81,63,2771680,2819680,2755680,2835680,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,81,64,2810240,2858240,2794240,2874240,0,0,0,1,2,0,0,0,1,0,0,0
FluencyBank,81,65,2839200,2887200,2823200,2903200,0,0,2,0,0,0,0,2,1,0,0,0
FluencyBank,81,66,2885120,2933120,2869120,2949120,0,0,0,0,0,0,0,0,3,0,0,0
FluencyBank,81,67,2951200,2999200,2935200,3015200,0,0,0,0,0,3,0,1,0,0,0,0
FluencyBank,81,68,3076320,3124320,3060320,3140320,0,0,0,1,3,1,0,0,0,0,0,0
FluencyBank,81,69,3114400,3162400,3098400,3178400,0,0,3,0,0,1,0,3,0,0,0,0
FluencyBank,81,70,3133440,3181440,3117440,3197440,0,0,2,0,2,3,0,0,0,0,0,0
FluencyBank,81,71,3206240,3254240,3190240,3270240,0,0,0,3,0,0,0,1,0,0,0,0
FluencyBank,81,72,3261760,3309760,3245760,3325760,0,0,2,0,1,1,0,2,0,0,0,0
FluencyBank,81,73,3295840,3343840,3279840,3359840,0,0,0,1,1,3,0,1,0,0,0,0
